number of images:  37
1/f alpha -2.00833517987
1.42195125e-07
 
Photoreceptor Activity (proportion of diffraction)
 
index	obj_dist_mm	focus_D	off_axis_deg	wavelen_nm	pupil_mm	proportion
5573	4641588.834	5.0	10.0	560.0	3.0	0.153
5574	4641588.834	5.0	10.0	580.0	3.0	0.16
5575	4641588.834	5.0	10.0	600.0	3.0	0.164
5576	4641588.834	5.0	10.0	620.0	3.0	0.168
5577	4641588.834	5.0	10.0	640.0	3.0	0.173
5578	4641588.834	5.0	10.0	660.0	3.0	0.175
5579	4641588.834	5.0	10.0	680.0	3.0	0.179
5580	4641588.834	5.0	10.0	700.0	3.0	0.182
5581	4641588.834	5.0	10.0	720.0	3.0	0.186
5582	4641588.834	5.0	10.0	740.0	3.0	0.189
5583	4641588.834	5.0	10.0	760.0	3.0	0.192
5584	4641588.834	5.0	10.0	780.0	3.0	0.194
5585	4641588.834	5.0	10.0	800.0	3.0	0.196
5586	4641588.834	5.5	10.0	400.0	3.0	0.112
5587	4641588.834	5.5	10.0	420.0	3.0	0.111
5588	4641588.834	5.5	10.0	440.0	3.0	0.119
5589	4641588.834	5.5	10.0	460.0	3.0	0.124
5590	4641588.834	5.5	10.0	480.0	3.0	0.131
5591	4641588.834	5.5	10.0	500.0	3.0	0.135
5592	4641588.834	5.5	10.0	520.0	3.0	0.136
5593	4641588.834	5.5	10.0	540.0	3.0	0.136
5594	4641588.834	5.5	10.0	560.0	3.0	0.14
5595	4641588.834	5.5	10.0	580.0	3.0	0.149
5596	4641588.834	5.5	10.0	600.0	3.0	0.155
5597	4641588.834	5.5	10.0	620.0	3.0	0.16
5598	4641588.834	5.5	10.0	640.0	3.0	0.165
5599	4641588.834	5.5	10.0	660.0	3.0	0.167
5600	4641588.834	5.5	10.0	680.0	3.0	0.171
5601	4641588.834	5.5	10.0	700.0	3.0	0.175
5602	4641588.834	5.5	10.0	720.0	3.0	0.177
5603	4641588.834	5.5	10.0	740.0	3.0	0.179
5604	4641588.834	5.5	10.0	760.0	3.0	0.183
5605	4641588.834	5.5	10.0	780.0	3.0	0.185
5606	4641588.834	5.5	10.0	800.0	3.0	0.189
5607	4641588.834	6.0	10.0	400.0	3.0	0.1
5608	4641588.834	6.0	10.0	420.0	3.0	0.11
5609	4641588.834	6.0	10.0	440.0	3.0	0.114
5610	4641588.834	6.0	10.0	460.0	3.0	0.123
5611	4641588.834	6.0	10.0	480.0	3.0	0.126
5612	4641588.834	6.0	10.0	500.0	3.0	0.132
5613	4641588.834	6.0	10.0	520.0	3.0	0.137
5614	4641588.834	6.0	10.0	540.0	3.0	0.138
5615	4641588.834	6.0	10.0	560.0	3.0	0.137
5616	4641588.834	6.0	10.0	580.0	3.0	0.138
5617	4641588.834	6.0	10.0	600.0	3.0	0.143
5618	4641588.834	6.0	10.0	620.0	3.0	0.15
5619	4641588.834	6.0	10.0	640.0	3.0	0.155
5620	4641588.834	6.0	10.0	660.0	3.0	0.159
5621	4641588.834	6.0	10.0	680.0	3.0	0.164
5622	4641588.834	6.0	10.0	700.0	3.0	0.166
5623	4641588.834	6.0	10.0	720.0	3.0	0.169
5624	4641588.834	6.0	10.0	740.0	3.0	0.172
5625	4641588.834	6.0	10.0	760.0	3.0	0.175
5626	4641588.834	6.0	10.0	780.0	3.0	0.177
5627	4641588.834	6.0	10.0	800.0	3.0	0.18
5628	4641588.834	6.5	10.0	400.0	3.0	0.097
5629	4641588.834	6.5	10.0	420.0	3.0	0.107
5630	4641588.834	6.5	10.0	440.0	3.0	0.113
5631	4641588.834	6.5	10.0	460.0	3.0	0.118
5632	4641588.834	6.5	10.0	480.0	3.0	0.125
5633	4641588.834	6.5	10.0	500.0	3.0	0.128
5634	4641588.834	6.5	10.0	520.0	3.0	0.133
5635	4641588.834	6.5	10.0	540.0	3.0	0.138
5636	4641588.834	6.5	10.0	560.0	3.0	0.14
5637	4641588.834	6.5	10.0	580.0	3.0	0.138
5638	4641588.834	6.5	10.0	600.0	3.0	0.138
5639	4641588.834	6.5	10.0	620.0	3.0	0.137
5640	4641588.834	6.5	10.0	640.0	3.0	0.144
5641	4641588.834	6.5	10.0	660.0	3.0	0.149
5642	4641588.834	6.5	10.0	680.0	3.0	0.154
5643	4641588.834	6.5	10.0	700.0	3.0	0.158
5644	4641588.834	6.5	10.0	720.0	3.0	0.162
5645	4641588.834	6.5	10.0	740.0	3.0	0.165
5646	4641588.834	6.5	10.0	760.0	3.0	0.167
5647	4641588.834	6.5	10.0	780.0	3.0	0.169
5648	4641588.834	6.5	10.0	800.0	3.0	0.172
5649	4641588.834	7.0	10.0	400.0	3.0	0.094
5650	4641588.834	7.0	10.0	420.0	3.0	0.105
5651	4641588.834	7.0	10.0	440.0	3.0	0.112
5652	4641588.834	7.0	10.0	460.0	3.0	0.115
5653	4641588.834	7.0	10.0	480.0	3.0	0.123
5654	4641588.834	7.0	10.0	500.0	3.0	0.127
5655	4641588.834	7.0	10.0	520.0	3.0	0.13
5656	4641588.834	7.0	10.0	540.0	3.0	0.135
5657	4641588.834	7.0	10.0	560.0	3.0	0.139
5658	4641588.834	7.0	10.0	580.0	3.0	0.141
5659	4641588.834	7.0	10.0	600.0	3.0	0.142
5660	4641588.834	7.0	10.0	620.0	3.0	0.141
5661	4641588.834	7.0	10.0	640.0	3.0	0.14
5662	4641588.834	7.0	10.0	660.0	3.0	0.138
5663	4641588.834	7.0	10.0	680.0	3.0	0.142
5664	4641588.834	7.0	10.0	700.0	3.0	0.147
5665	4641588.834	7.0	10.0	720.0	3.0	0.151
5666	4641588.834	7.0	10.0	740.0	3.0	0.155
5667	4641588.834	7.0	10.0	760.0	3.0	0.158
5668	4641588.834	7.0	10.0	780.0	3.0	0.161
5669	4641588.834	7.0	10.0	800.0	3.0	0.165
5670	4641588.834	7.5	10.0	400.0	3.0	0.091
5671	4641588.834	7.5	10.0	420.0	3.0	0.102
5672	4641588.834	7.5	10.0	440.0	3.0	0.109
5673	4641588.834	7.5	10.0	460.0	3.0	0.114
5674	4641588.834	7.5	10.0	480.0	3.0	0.118
5675	4641588.834	7.5	10.0	500.0	3.0	0.125
5676	4641588.834	7.5	10.0	520.0	3.0	0.128
5677	4641588.834	7.5	10.0	540.0	3.0	0.131
5678	4641588.834	7.5	10.0	560.0	3.0	0.135
5679	4641588.834	7.5	10.0	580.0	3.0	0.139
5680	4641588.834	7.5	10.0	600.0	3.0	0.142
5681	4641588.834	7.5	10.0	620.0	3.0	0.143
5682	4641588.834	7.5	10.0	640.0	3.0	0.143
5683	4641588.834	7.5	10.0	660.0	3.0	0.141
5684	4641588.834	7.5	10.0	680.0	3.0	0.142
5685	4641588.834	7.5	10.0	700.0	3.0	0.141
5686	4641588.834	7.5	10.0	720.0	3.0	0.142
5687	4641588.834	7.5	10.0	740.0	3.0	0.144
5688	4641588.834	7.5	10.0	760.0	3.0	0.148
5689	4641588.834	7.5	10.0	780.0	3.0	0.152
5690	4641588.834	7.5	10.0	800.0	3.0	0.155
5691	4641588.834	8.0	10.0	400.0	3.0	0.087
5692	4641588.834	8.0	10.0	420.0	3.0	0.098
5693	4641588.834	8.0	10.0	440.0	3.0	0.108
5694	4641588.834	8.0	10.0	460.0	3.0	0.114
5695	4641588.834	8.0	10.0	480.0	3.0	0.116
5696	4641588.834	8.0	10.0	500.0	3.0	0.12
5697	4641588.834	8.0	10.0	520.0	3.0	0.127
5698	4641588.834	8.0	10.0	540.0	3.0	0.13
5699	4641588.834	8.0	10.0	560.0	3.0	0.131
5700	4641588.834	8.0	10.0	580.0	3.0	0.135
5701	4641588.834	8.0	10.0	600.0	3.0	0.139
5702	4641588.834	8.0	10.0	620.0	3.0	0.141
5703	4641588.834	8.0	10.0	640.0	3.0	0.143
5704	4641588.834	8.0	10.0	660.0	3.0	0.145
5705	4641588.834	8.0	10.0	680.0	3.0	0.145
5706	4641588.834	8.0	10.0	700.0	3.0	0.144
5707	4641588.834	8.0	10.0	720.0	3.0	0.144
5708	4641588.834	8.0	10.0	740.0	3.0	0.143
5709	4641588.834	8.0	10.0	760.0	3.0	0.143
5710	4641588.834	8.0	10.0	780.0	3.0	0.143
5711	4641588.834	8.0	10.0	800.0	3.0	0.145
5712	10000000.0	0.0	10.0	400.0	3.0	0.21
5713	10000000.0	0.0	10.0	420.0	3.0	0.267
5714	10000000.0	0.0	10.0	440.0	3.0	0.339
5715	10000000.0	0.0	10.0	460.0	3.0	0.43
5716	10000000.0	0.0	10.0	480.0	3.0	0.533
5717	10000000.0	0.0	10.0	500.0	3.0	0.638
5718	10000000.0	0.0	10.0	520.0	3.0	0.734
5719	10000000.0	0.0	10.0	540.0	3.0	0.817
5720	10000000.0	0.0	10.0	560.0	3.0	0.892
5721	10000000.0	0.0	10.0	580.0	3.0	0.897
5722	10000000.0	0.0	10.0	600.0	3.0	0.886
5723	10000000.0	0.0	10.0	620.0	3.0	0.862
5724	10000000.0	0.0	10.0	640.0	3.0	0.808
5725	10000000.0	0.0	10.0	660.0	3.0	0.755
5726	10000000.0	0.0	10.0	680.0	3.0	0.705
5727	10000000.0	0.0	10.0	700.0	3.0	0.662
5728	10000000.0	0.0	10.0	720.0	3.0	0.626
5729	10000000.0	0.0	10.0	740.0	3.0	0.591
5730	10000000.0	0.0	10.0	760.0	3.0	0.561
5731	10000000.0	0.0	10.0	780.0	3.0	0.541
5732	10000000.0	0.0	10.0	800.0	3.0	0.529
5733	10000000.0	0.5	10.0	400.0	3.0	0.166
5734	10000000.0	0.5	10.0	420.0	3.0	0.202
5735	10000000.0	0.5	10.0	440.0	3.0	0.236
5736	10000000.0	0.5	10.0	460.0	3.0	0.276
5737	10000000.0	0.5	10.0	480.0	3.0	0.321
5738	10000000.0	0.5	10.0	500.0	3.0	0.369
5739	10000000.0	0.5	10.0	520.0	3.0	0.423
5740	10000000.0	0.5	10.0	540.0	3.0	0.479
5741	10000000.0	0.5	10.0	560.0	3.0	0.535
5742	10000000.0	0.5	10.0	580.0	3.0	0.589
5743	10000000.0	0.5	10.0	600.0	3.0	0.642
5744	10000000.0	0.5	10.0	620.0	3.0	0.69
5745	10000000.0	0.5	10.0	640.0	3.0	0.736
5746	10000000.0	0.5	10.0	660.0	3.0	0.778
5747	10000000.0	0.5	10.0	680.0	3.0	0.817
5748	10000000.0	0.5	10.0	700.0	3.0	0.854
5749	10000000.0	0.5	10.0	720.0	3.0	0.891
5750	10000000.0	0.5	10.0	740.0	3.0	0.904
5751	10000000.0	0.5	10.0	760.0	3.0	0.902
5752	10000000.0	0.5	10.0	780.0	3.0	0.899
5753	10000000.0	0.5	10.0	800.0	3.0	0.897
5754	10000000.0	1.0	10.0	400.0	3.0	0.153
5755	10000000.0	1.0	10.0	420.0	3.0	0.168
5756	10000000.0	1.0	10.0	440.0	3.0	0.196
5757	10000000.0	1.0	10.0	460.0	3.0	0.217
5758	10000000.0	1.0	10.0	480.0	3.0	0.246
5759	10000000.0	1.0	10.0	500.0	3.0	0.27
5760	10000000.0	1.0	10.0	520.0	3.0	0.301
5761	10000000.0	1.0	10.0	540.0	3.0	0.329
5762	10000000.0	1.0	10.0	560.0	3.0	0.358
5763	10000000.0	1.0	10.0	580.0	3.0	0.389
5764	10000000.0	1.0	10.0	600.0	3.0	0.419
5765	10000000.0	1.0	10.0	620.0	3.0	0.45
5766	10000000.0	1.0	10.0	640.0	3.0	0.481
5767	10000000.0	1.0	10.0	660.0	3.0	0.511
5768	10000000.0	1.0	10.0	680.0	3.0	0.543
5769	10000000.0	1.0	10.0	700.0	3.0	0.574
5770	10000000.0	1.0	10.0	720.0	3.0	0.603
5771	10000000.0	1.0	10.0	740.0	3.0	0.632
5772	10000000.0	1.0	10.0	760.0	3.0	0.661
5773	10000000.0	1.0	10.0	780.0	3.0	0.689
5774	10000000.0	1.0	10.0	800.0	3.0	0.717
5775	10000000.0	1.5	10.0	400.0	3.0	0.131
5776	10000000.0	1.5	10.0	420.0	3.0	0.156
5777	10000000.0	1.5	10.0	440.0	3.0	0.17
5778	10000000.0	1.5	10.0	460.0	3.0	0.188
5779	10000000.0	1.5	10.0	480.0	3.0	0.21
5780	10000000.0	1.5	10.0	500.0	3.0	0.223
5781	10000000.0	1.5	10.0	520.0	3.0	0.243
5782	10000000.0	1.5	10.0	540.0	3.0	0.262
5783	10000000.0	1.5	10.0	560.0	3.0	0.278
5784	10000000.0	1.5	10.0	580.0	3.0	0.299
5785	10000000.0	1.5	10.0	600.0	3.0	0.317
5786	10000000.0	1.5	10.0	620.0	3.0	0.334
5787	10000000.0	1.5	10.0	640.0	3.0	0.353
5788	10000000.0	1.5	10.0	660.0	3.0	0.37
5789	10000000.0	1.5	10.0	680.0	3.0	0.389
5790	10000000.0	1.5	10.0	700.0	3.0	0.408
5791	10000000.0	1.5	10.0	720.0	3.0	0.426
5792	10000000.0	1.5	10.0	740.0	3.0	0.446
5793	10000000.0	1.5	10.0	760.0	3.0	0.464
5794	10000000.0	1.5	10.0	780.0	3.0	0.484
5795	10000000.0	1.5	10.0	800.0	3.0	0.505
5796	10000000.0	2.0	10.0	400.0	3.0	0.125
5797	10000000.0	2.0	10.0	420.0	3.0	0.141
5798	10000000.0	2.0	10.0	440.0	3.0	0.159
5799	10000000.0	2.0	10.0	460.0	3.0	0.17
5800	10000000.0	2.0	10.0	480.0	3.0	0.183
5801	10000000.0	2.0	10.0	500.0	3.0	0.199
5802	10000000.0	2.0	10.0	520.0	3.0	0.213
5803	10000000.0	2.0	10.0	540.0	3.0	0.225
5804	10000000.0	2.0	10.0	560.0	3.0	0.236
5805	10000000.0	2.0	10.0	580.0	3.0	0.251
5806	10000000.0	2.0	10.0	600.0	3.0	0.264
5807	10000000.0	2.0	10.0	620.0	3.0	0.276
5808	10000000.0	2.0	10.0	640.0	3.0	0.285
5809	10000000.0	2.0	10.0	660.0	3.0	0.299
5810	10000000.0	2.0	10.0	680.0	3.0	0.312
5811	10000000.0	2.0	10.0	700.0	3.0	0.323
5812	10000000.0	2.0	10.0	720.0	3.0	0.333
5813	10000000.0	2.0	10.0	740.0	3.0	0.347
5814	10000000.0	2.0	10.0	760.0	3.0	0.359
5815	10000000.0	2.0	10.0	780.0	3.0	0.372
5816	10000000.0	2.0	10.0	800.0	3.0	0.383
5817	10000000.0	2.5	10.0	400.0	3.0	0.121
5818	10000000.0	2.5	10.0	420.0	3.0	0.128
5819	10000000.0	2.5	10.0	440.0	3.0	0.146
5820	10000000.0	2.5	10.0	460.0	3.0	0.16
5821	10000000.0	2.5	10.0	480.0	3.0	0.169
5822	10000000.0	2.5	10.0	500.0	3.0	0.179
5823	10000000.0	2.5	10.0	520.0	3.0	0.187
5824	10000000.0	2.5	10.0	540.0	3.0	0.202
5825	10000000.0	2.5	10.0	560.0	3.0	0.213
5826	10000000.0	2.5	10.0	580.0	3.0	0.22
5827	10000000.0	2.5	10.0	600.0	3.0	0.23
5828	10000000.0	2.5	10.0	620.0	3.0	0.236
5829	10000000.0	2.5	10.0	640.0	3.0	0.246
5830	10000000.0	2.5	10.0	660.0	3.0	0.257
5831	10000000.0	2.5	10.0	680.0	3.0	0.266
5832	10000000.0	2.5	10.0	700.0	3.0	0.274
5833	10000000.0	2.5	10.0	720.0	3.0	0.283
5834	10000000.0	2.5	10.0	740.0	3.0	0.289
5835	10000000.0	2.5	10.0	760.0	3.0	0.297
5836	10000000.0	2.5	10.0	780.0	3.0	0.308
5837	10000000.0	2.5	10.0	800.0	3.0	0.317
5838	10000000.0	3.0	10.0	400.0	3.0	0.117
5839	10000000.0	3.0	10.0	420.0	3.0	0.127
5840	10000000.0	3.0	10.0	440.0	3.0	0.141
5841	10000000.0	3.0	10.0	460.0	3.0	0.149
5842	10000000.0	3.0	10.0	480.0	3.0	0.16
5843	10000000.0	3.0	10.0	500.0	3.0	0.168
5844	10000000.0	3.0	10.0	520.0	3.0	0.176
5845	10000000.0	3.0	10.0	540.0	3.0	0.183
5846	10000000.0	3.0	10.0	560.0	3.0	0.19
5847	10000000.0	3.0	10.0	580.0	3.0	0.199
5848	10000000.0	3.0	10.0	600.0	3.0	0.209
5849	10000000.0	3.0	10.0	620.0	3.0	0.217
5850	10000000.0	3.0	10.0	640.0	3.0	0.222
5851	10000000.0	3.0	10.0	660.0	3.0	0.23
5852	10000000.0	3.0	10.0	680.0	3.0	0.236
5853	10000000.0	3.0	10.0	700.0	3.0	0.24
5854	10000000.0	3.0	10.0	720.0	3.0	0.245
5855	10000000.0	3.0	10.0	740.0	3.0	0.253
5856	10000000.0	3.0	10.0	760.0	3.0	0.262
5857	10000000.0	3.0	10.0	780.0	3.0	0.269
5858	10000000.0	3.0	10.0	800.0	3.0	0.275
5859	10000000.0	3.5	10.0	400.0	3.0	0.113
5860	10000000.0	3.5	10.0	420.0	3.0	0.124
5861	10000000.0	3.5	10.0	440.0	3.0	0.13
5862	10000000.0	3.5	10.0	460.0	3.0	0.132
5863	10000000.0	3.5	10.0	480.0	3.0	0.15
5864	10000000.0	3.5	10.0	500.0	3.0	0.16
5865	10000000.0	3.5	10.0	520.0	3.0	0.167
5866	10000000.0	3.5	10.0	540.0	3.0	0.173
5867	10000000.0	3.5	10.0	560.0	3.0	0.18
5868	10000000.0	3.5	10.0	580.0	3.0	0.185
5869	10000000.0	3.5	10.0	600.0	3.0	0.187
5870	10000000.0	3.5	10.0	620.0	3.0	0.193
5871	10000000.0	3.5	10.0	640.0	3.0	0.202
5872	10000000.0	3.5	10.0	660.0	3.0	0.209
5873	10000000.0	3.5	10.0	680.0	3.0	0.216
5874	10000000.0	3.5	10.0	700.0	3.0	0.222
5875	10000000.0	3.5	10.0	720.0	3.0	0.226
5876	10000000.0	3.5	10.0	740.0	3.0	0.231
5877	10000000.0	3.5	10.0	760.0	3.0	0.237
5878	10000000.0	3.5	10.0	780.0	3.0	0.241
5879	10000000.0	3.5	10.0	800.0	3.0	0.244
5880	10000000.0	4.0	10.0	400.0	3.0	0.111
5881	10000000.0	4.0	10.0	420.0	3.0	0.123
5882	10000000.0	4.0	10.0	440.0	3.0	0.127
5883	10000000.0	4.0	10.0	460.0	3.0	0.132
5884	10000000.0	4.0	10.0	480.0	3.0	0.134
5885	10000000.0	4.0	10.0	500.0	3.0	0.149
5886	10000000.0	4.0	10.0	520.0	3.0	0.159
5887	10000000.0	4.0	10.0	540.0	3.0	0.165
5888	10000000.0	4.0	10.0	560.0	3.0	0.171
5889	10000000.0	4.0	10.0	580.0	3.0	0.175
5890	10000000.0	4.0	10.0	600.0	3.0	0.181
5891	10000000.0	4.0	10.0	620.0	3.0	0.186
5892	10000000.0	4.0	10.0	640.0	3.0	0.189
5893	10000000.0	4.0	10.0	660.0	3.0	0.19
5894	10000000.0	4.0	10.0	680.0	3.0	0.194
5895	10000000.0	4.0	10.0	700.0	3.0	0.2
5896	10000000.0	4.0	10.0	720.0	3.0	0.207
5897	10000000.0	4.0	10.0	740.0	3.0	0.212
5898	10000000.0	4.0	10.0	760.0	3.0	0.217
5899	10000000.0	4.0	10.0	780.0	3.0	0.222
5900	10000000.0	4.0	10.0	800.0	3.0	0.226
5901	10000000.0	4.5	10.0	400.0	3.0	0.108
5902	10000000.0	4.5	10.0	420.0	3.0	0.115
5903	10000000.0	4.5	10.0	440.0	3.0	0.123
5904	10000000.0	4.5	10.0	460.0	3.0	0.13
5905	10000000.0	4.5	10.0	480.0	3.0	0.133
5906	10000000.0	4.5	10.0	500.0	3.0	0.134
5907	10000000.0	4.5	10.0	520.0	3.0	0.147
5908	10000000.0	4.5	10.0	540.0	3.0	0.156
5909	10000000.0	4.5	10.0	560.0	3.0	0.163
5910	10000000.0	4.5	10.0	580.0	3.0	0.167
5911	10000000.0	4.5	10.0	600.0	3.0	0.172
5912	10000000.0	4.5	10.0	620.0	3.0	0.176
5913	10000000.0	4.5	10.0	640.0	3.0	0.179
5914	10000000.0	4.5	10.0	660.0	3.0	0.184
5915	10000000.0	4.5	10.0	680.0	3.0	0.189
5916	10000000.0	4.5	10.0	700.0	3.0	0.191
5917	10000000.0	4.5	10.0	720.0	3.0	0.192
5918	10000000.0	4.5	10.0	740.0	3.0	0.193
5919	10000000.0	4.5	10.0	760.0	3.0	0.195
5920	10000000.0	4.5	10.0	780.0	3.0	0.2
5921	10000000.0	4.5	10.0	800.0	3.0	0.206
5922	10000000.0	5.0	10.0	400.0	3.0	0.106
5923	10000000.0	5.0	10.0	420.0	3.0	0.113
5924	10000000.0	5.0	10.0	440.0	3.0	0.122
5925	10000000.0	5.0	10.0	460.0	3.0	0.127
5926	10000000.0	5.0	10.0	480.0	3.0	0.133
5927	10000000.0	5.0	10.0	500.0	3.0	0.135
5928	10000000.0	5.0	10.0	520.0	3.0	0.133
5929	10000000.0	5.0	10.0	540.0	3.0	0.145
5930	10000000.0	5.0	10.0	560.0	3.0	0.152
5931	10000000.0	5.0	10.0	580.0	3.0	0.159
5932	10000000.0	5.0	10.0	600.0	3.0	0.164
5933	10000000.0	5.0	10.0	620.0	3.0	0.168
5934	10000000.0	5.0	10.0	640.0	3.0	0.172
5935	10000000.0	5.0	10.0	660.0	3.0	0.175
5936	10000000.0	5.0	10.0	680.0	3.0	0.179
5937	10000000.0	5.0	10.0	700.0	3.0	0.182
5938	10000000.0	5.0	10.0	720.0	3.0	0.185
5939	10000000.0	5.0	10.0	740.0	3.0	0.189
5940	10000000.0	5.0	10.0	760.0	3.0	0.193
5941	10000000.0	5.0	10.0	780.0	3.0	0.194
5942	10000000.0	5.0	10.0	800.0	3.0	0.195
5943	10000000.0	5.5	10.0	400.0	3.0	0.112
5944	10000000.0	5.5	10.0	420.0	3.0	0.111
5945	10000000.0	5.5	10.0	440.0	3.0	0.119
5946	10000000.0	5.5	10.0	460.0	3.0	0.124
5947	10000000.0	5.5	10.0	480.0	3.0	0.131
5948	10000000.0	5.5	10.0	500.0	3.0	0.135
5949	10000000.0	5.5	10.0	520.0	3.0	0.136
5950	10000000.0	5.5	10.0	540.0	3.0	0.136
5951	10000000.0	5.5	10.0	560.0	3.0	0.14
5952	10000000.0	5.5	10.0	580.0	3.0	0.149
5953	10000000.0	5.5	10.0	600.0	3.0	0.155
5954	10000000.0	5.5	10.0	620.0	3.0	0.16
5955	10000000.0	5.5	10.0	640.0	3.0	0.164
5956	10000000.0	5.5	10.0	660.0	3.0	0.167
5957	10000000.0	5.5	10.0	680.0	3.0	0.171
5958	10000000.0	5.5	10.0	700.0	3.0	0.174
5959	10000000.0	5.5	10.0	720.0	3.0	0.176
5960	10000000.0	5.5	10.0	740.0	3.0	0.179
5961	10000000.0	5.5	10.0	760.0	3.0	0.182
5962	10000000.0	5.5	10.0	780.0	3.0	0.185
5963	10000000.0	5.5	10.0	800.0	3.0	0.188
5964	10000000.0	6.0	10.0	400.0	3.0	0.102
5965	10000000.0	6.0	10.0	420.0	3.0	0.109
5966	10000000.0	6.0	10.0	440.0	3.0	0.114
5967	10000000.0	6.0	10.0	460.0	3.0	0.123
5968	10000000.0	6.0	10.0	480.0	3.0	0.126
5969	10000000.0	6.0	10.0	500.0	3.0	0.132
5970	10000000.0	6.0	10.0	520.0	3.0	0.137
5971	10000000.0	6.0	10.0	540.0	3.0	0.138
5972	10000000.0	6.0	10.0	560.0	3.0	0.137
5973	10000000.0	6.0	10.0	580.0	3.0	0.138
5974	10000000.0	6.0	10.0	600.0	3.0	0.143
5975	10000000.0	6.0	10.0	620.0	3.0	0.15
5976	10000000.0	6.0	10.0	640.0	3.0	0.155
5977	10000000.0	6.0	10.0	660.0	3.0	0.159
5978	10000000.0	6.0	10.0	680.0	3.0	0.164
5979	10000000.0	6.0	10.0	700.0	3.0	0.166
5980	10000000.0	6.0	10.0	720.0	3.0	0.169
5981	10000000.0	6.0	10.0	740.0	3.0	0.172
5982	10000000.0	6.0	10.0	760.0	3.0	0.175
5983	10000000.0	6.0	10.0	780.0	3.0	0.177
5984	10000000.0	6.0	10.0	800.0	3.0	0.179
5985	10000000.0	6.5	10.0	400.0	3.0	0.097
5986	10000000.0	6.5	10.0	420.0	3.0	0.107
5987	10000000.0	6.5	10.0	440.0	3.0	0.113
5988	10000000.0	6.5	10.0	460.0	3.0	0.118
5989	10000000.0	6.5	10.0	480.0	3.0	0.125
5990	10000000.0	6.5	10.0	500.0	3.0	0.128
5991	10000000.0	6.5	10.0	520.0	3.0	0.133
5992	10000000.0	6.5	10.0	540.0	3.0	0.138
5993	10000000.0	6.5	10.0	560.0	3.0	0.14
5994	10000000.0	6.5	10.0	580.0	3.0	0.138
5995	10000000.0	6.5	10.0	600.0	3.0	0.138
5996	10000000.0	6.5	10.0	620.0	3.0	0.137
5997	10000000.0	6.5	10.0	640.0	3.0	0.143
5998	10000000.0	6.5	10.0	660.0	3.0	0.149
5999	10000000.0	6.5	10.0	680.0	3.0	0.153
6000	10000000.0	6.5	10.0	700.0	3.0	0.157
6001	10000000.0	6.5	10.0	720.0	3.0	0.161
6002	10000000.0	6.5	10.0	740.0	3.0	0.165
6003	10000000.0	6.5	10.0	760.0	3.0	0.167
6004	10000000.0	6.5	10.0	780.0	3.0	0.169
6005	10000000.0	6.5	10.0	800.0	3.0	0.172
6006	10000000.0	7.0	10.0	400.0	3.0	0.094
6007	10000000.0	7.0	10.0	420.0	3.0	0.105
6008	10000000.0	7.0	10.0	440.0	3.0	0.112
6009	10000000.0	7.0	10.0	460.0	3.0	0.115
6010	10000000.0	7.0	10.0	480.0	3.0	0.123
6011	10000000.0	7.0	10.0	500.0	3.0	0.127
6012	10000000.0	7.0	10.0	520.0	3.0	0.13
6013	10000000.0	7.0	10.0	540.0	3.0	0.135
6014	10000000.0	7.0	10.0	560.0	3.0	0.139
6015	10000000.0	7.0	10.0	580.0	3.0	0.141
6016	10000000.0	7.0	10.0	600.0	3.0	0.141
6017	10000000.0	7.0	10.0	620.0	3.0	0.141
6018	10000000.0	7.0	10.0	640.0	3.0	0.14
6019	10000000.0	7.0	10.0	660.0	3.0	0.138
6020	10000000.0	7.0	10.0	680.0	3.0	0.142
6021	10000000.0	7.0	10.0	700.0	3.0	0.147
6022	10000000.0	7.0	10.0	720.0	3.0	0.151
6023	10000000.0	7.0	10.0	740.0	3.0	0.155
6024	10000000.0	7.0	10.0	760.0	3.0	0.158
6025	10000000.0	7.0	10.0	780.0	3.0	0.161
6026	10000000.0	7.0	10.0	800.0	3.0	0.165
6027	10000000.0	7.5	10.0	400.0	3.0	0.091
6028	10000000.0	7.5	10.0	420.0	3.0	0.101
6029	10000000.0	7.5	10.0	440.0	3.0	0.108
6030	10000000.0	7.5	10.0	460.0	3.0	0.114
6031	10000000.0	7.5	10.0	480.0	3.0	0.118
6032	10000000.0	7.5	10.0	500.0	3.0	0.125
6033	10000000.0	7.5	10.0	520.0	3.0	0.128
6034	10000000.0	7.5	10.0	540.0	3.0	0.131
6035	10000000.0	7.5	10.0	560.0	3.0	0.135
6036	10000000.0	7.5	10.0	580.0	3.0	0.139
6037	10000000.0	7.5	10.0	600.0	3.0	0.142
6038	10000000.0	7.5	10.0	620.0	3.0	0.143
6039	10000000.0	7.5	10.0	640.0	3.0	0.143
6040	10000000.0	7.5	10.0	660.0	3.0	0.141
6041	10000000.0	7.5	10.0	680.0	3.0	0.142
6042	10000000.0	7.5	10.0	700.0	3.0	0.142
6043	10000000.0	7.5	10.0	720.0	3.0	0.141
6044	10000000.0	7.5	10.0	740.0	3.0	0.144
6045	10000000.0	7.5	10.0	760.0	3.0	0.148
6046	10000000.0	7.5	10.0	780.0	3.0	0.152
6047	10000000.0	7.5	10.0	800.0	3.0	0.155
6048	10000000.0	8.0	10.0	400.0	3.0	0.088
6049	10000000.0	8.0	10.0	420.0	3.0	0.098
6050	10000000.0	8.0	10.0	440.0	3.0	0.108
6051	10000000.0	8.0	10.0	460.0	3.0	0.113
